CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Credit_Limit,Test_colum
714102183.0,Attrited Customer,50.0,M,3.0,Uneducated,Single,$120K +,Blue,36.0,1.0,2.0,3.0,7970.0,2282.0,5688.0,0.28,1872.0,41.0,0.206,0.286,0.99513,0.00487126,7970.0,61
715410783.0,Attrited Customer,55.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,1836.0,572.0,1264.0,0.758,2400.0,34.0,0.789,0.312,0.99496,0.00504,1836.0,87
718202658.0,Existing Customer,47.0,M,3.0,Graduate,Unknown,$120K +,Blue,36.0,3.0,2.0,3.0,9397.0,795.0,8602.0,0.749,5265.0,98.0,0.581,0.085,0.00019864,0.9998,9397.0,18
719445633.0,Existing Customer,60.0,F,0.0,Uneducated,Married,Less than $40K,Blue,36.0,4.0,2.0,3.0,1601.0,0.0,1601.0,0.829,4919.0,69.0,1.091,0.0,0.00016891,0.99983,1601.0,69
709820658.0,Existing Customer,45.0,M,4.0,High School,Married,$80K - $120K,Blue,36.0,3.0,2.0,3.0,34516.0,1170.0,33346.0,0.678,3785.0,64.0,0.6,0.034,0.00019517,0.9998,34516.0,90
718481283.0,Existing Customer,51.0,F,1.0,High School,Married,Less than $40K,Blue,43.0,5.0,1.0,3.0,1822.0,1114.0,708.0,0.539,5210.0,73.0,0.553,0.611,8.453e-05,0.99992,1822.0,7
789300408.0,Existing Customer,41.0,M,4.0,High School,Married,Less than $40K,Blue,30.0,3.0,2.0,2.0,1614.0,700.0,914.0,0.842,4293.0,87.0,0.812,0.434,0.00011604,0.99988,1614.0,15
711970533.0,Existing Customer,54.0,F,4.0,Unknown,Married,Less than $40K,Blue,41.0,3.0,2.0,0.0,1491.0,1349.0,142.0,0.756,4365.0,71.0,0.732,0.905,4.8401e-05,0.99995,1491.0,81
815088483.0,Existing Customer,28.0,F,1.0,Graduate,Divorced,Less than $40K,Blue,23.0,4.0,1.0,3.0,2543.0,1156.0,1387.0,0.641,3864.0,64.0,0.684,0.455,8.6952e-05,0.99991,2543.0,15
717139608.0,Existing Customer,50.0,F,2.0,College,Divorced,Less than $40K,Blue,36.0,3.0,2.0,3.0,3462.0,1817.0,1645.0,0.717,4635.0,65.0,0.711,0.525,0.00018612,0.99981,3462.0,27
717626508.0,Existing Customer,44.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,1.0,1699.0,0.0,1699.0,0.653,5495.0,87.0,0.642,0.0,0.00011256,0.99989,1699.0,67
767668908.0,Attrited Customer,46.0,F,3.0,Graduate,Married,Unknown,Blue,40.0,3.0,4.0,3.0,13095.0,1836.0,11259.0,0.432,1552.0,32.0,0.185,0.14,0.99737,0.0026282,13095.0,15
712484733.0,Existing Customer,47.0,M,5.0,Unknown,Single,$60K - $80K,Blue,32.0,6.0,2.0,3.0,8823.0,2517.0,6306.0,0.812,4674.0,85.0,0.848,0.285,0.00021724,0.99978,8823.0,43
716216958.0,Existing Customer,48.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,42.0,6.0,1.0,1.0,4429.0,883.0,3546.0,0.688,4386.0,63.0,0.537,0.199,3.2055e-05,0.99997,4429.0,39
714246333.0,Attrited Customer,58.0,F,4.0,High School,Married,Unknown,Blue,48.0,1.0,4.0,3.0,5396.0,1803.0,3593.0,0.493,2107.0,39.0,0.393,0.334,0.99733,0.00267481,5396.0,80
718693683.0,Existing Customer,65.0,F,0.0,High School,Single,$40K - $60K,Blue,53.0,4.0,1.0,3.0,2418.0,2205.0,213.0,0.84,3918.0,74.0,0.51,0.912,7.7279e-05,0.99992,2418.0,91
716298633.0,Existing Customer,56.0,F,1.0,Graduate,Single,Less than $40K,Blue,47.0,5.0,2.0,3.0,2086.0,1792.0,294.0,0.859,5774.0,84.0,0.909,0.859,0.00017969,0.99982,2086.0,67
755661933.0,Attrited Customer,48.0,F,3.0,Graduate,Single,$40K - $60K,Blue,41.0,5.0,3.0,3.0,1899.0,671.0,1228.0,0.736,2434.0,45.0,0.406,0.353,0.99683,0.00317458,1899.0,21
712914783.0,Existing Customer,43.0,M,5.0,Graduate,Single,$40K - $60K,Blue,31.0,4.0,1.0,2.0,7564.0,0.0,7564.0,0.61,4743.0,82.0,0.822,0.0,5.6861e-05,0.99994,7564.0,95
711240108.0,Existing Customer,41.0,M,2.0,Graduate,Married,$60K - $80K,Blue,31.0,3.0,2.0,2.0,13116.0,1225.0,11891.0,0.735,4800.0,61.0,0.605,0.093,0.00011382,0.99989,13116.0,34
721396758.0,Existing Customer,35.0,F,4.0,Doctorate,Married,Less than $40K,Blue,36.0,3.0,1.0,3.0,1438.3,606.0,832.3,0.692,5062.0,80.0,0.818,0.421,0.00014059,0.99986,1438.3,35
715636533.0,Existing Customer,48.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,4.0,1.0,2.0,3716.0,0.0,3716.0,0.886,4833.0,73.0,0.521,0.0,5.5559e-05,0.99994,3716.0,34
711508608.0,Existing Customer,50.0,F,1.0,Unknown,Married,Less than $40K,Blue,36.0,3.0,5.0,3.0,3069.0,1482.0,1587.0,0.663,4351.0,74.0,0.721,0.483,0.00034859,0.99965,3069.0,38
716669658.0,Attrited Customer,51.0,F,1.0,High School,Single,Less than $40K,Blue,33.0,6.0,3.0,3.0,2006.0,1608.0,398.0,1.043,2760.0,38.0,0.652,0.802,0.99639,0.00360858,2006.0,53
718212633.0,Existing Customer,45.0,F,4.0,High School,Married,$40K - $60K,Blue,36.0,5.0,2.0,1.0,2948.0,2232.0,716.0,0.858,3635.0,79.0,0.58,0.757,6.9982e-05,0.99993,2948.0,8
708357183.0,Existing Customer,47.0,F,3.0,Unknown,Single,Less than $40K,Blue,38.0,4.0,2.0,3.0,1438.3,0.0,1438.3,1.001,3511.0,64.0,0.882,0.0,0.00021834,0.99978,1438.3,0
713629533.0,Existing Customer,35.0,F,1.0,Uneducated,Married,Less than $40K,Blue,36.0,3.0,2.0,3.0,1438.3,670.0,768.3,0.909,4321.0,83.0,0.804,0.466,0.00018475,0.99982,1438.3,9
771450708.0,Existing Customer,58.0,F,3.0,Graduate,Married,$40K - $60K,Blue,46.0,5.0,3.0,1.0,4669.0,1913.0,2756.0,0.591,4363.0,73.0,0.973,0.41,0.00011256,0.99989,4669.0,66
711311883.0,Existing Customer,48.0,F,2.0,Graduate,Married,Less than $40K,Silver,35.0,5.0,2.0,2.0,13994.0,0.0,13994.0,0.57,3299.0,63.0,0.853,0.0,0.00010284,0.9999,13994.0,13
802673508.0,Attrited Customer,57.0,M,2.0,Graduate,Single,$120K +,Blue,51.0,3.0,5.0,3.0,8760.0,0.0,8760.0,0.726,2460.0,39.0,0.56,0.0,0.99705,0.00294997,8760.0,94
708113208.0,Existing Customer,53.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,3.0,2.0,2.0,1688.0,0.0,1688.0,0.641,4375.0,69.0,0.605,0.0,0.00010386,0.9999,1688.0,75
788786208.0,Existing Customer,46.0,F,2.0,College,Married,Unknown,Blue,27.0,6.0,3.0,3.0,9881.0,1794.0,8087.0,0.582,4725.0,85.0,0.735,0.182,0.00029411,0.99971,9881.0,81
720043533.0,Existing Customer,39.0,M,4.0,Graduate,Single,$60K - $80K,Blue,26.0,6.0,2.0,0.0,4534.0,917.0,3617.0,0.84,4211.0,66.0,0.61,0.202,4.4033e-05,0.99996,4534.0,52
801083133.0,Existing Customer,57.0,F,4.0,Uneducated,Single,Less than $40K,Blue,51.0,5.0,3.0,3.0,3545.0,1446.0,2099.0,0.638,3691.0,69.0,0.917,0.408,0.0003262,0.99967,3545.0,65
716246733.0,Existing Customer,57.0,F,2.0,College,Single,Less than $40K,Blue,49.0,4.0,2.0,2.0,1857.0,1528.0,329.0,0.698,4681.0,71.0,0.868,0.823,0.00011066,0.99989,1857.0,67
807157833.0,Existing Customer,56.0,F,4.0,Uneducated,Single,Unknown,Blue,51.0,5.0,1.0,1.0,3334.0,1272.0,2062.0,1.12,4284.0,73.0,0.587,0.382,3.5816e-05,0.99996,3334.0,57
721032633.0,Attrited Customer,55.0,F,3.0,Unknown,Single,$40K - $60K,Blue,32.0,5.0,3.0,4.0,2496.0,1999.0,497.0,0.724,2590.0,50.0,0.667,0.801,0.9983,0.00169532,2496.0,30
828285858.0,Existing Customer,41.0,F,3.0,College,Married,Less than $40K,Blue,37.0,3.0,1.0,2.0,1438.3,765.0,673.3,0.644,4053.0,66.0,0.692,0.532,5.5564e-05,0.99994,1438.3,15
718890933.0,Attrited Customer,45.0,F,4.0,Doctorate,Married,Less than $40K,Blue,27.0,3.0,2.0,2.0,1438.3,0.0,1438.3,0.68,2429.0,38.0,0.652,0.0,0.99425,0.00575,1438.3,38
711148308.0,Existing Customer,52.0,M,3.0,Graduate,Single,$60K - $80K,Blue,46.0,4.0,2.0,2.0,9357.0,1285.0,8072.0,0.694,4173.0,77.0,0.711,0.137,0.00011811,0.99988,9357.0,64
712810233.0,Existing Customer,40.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,2.0,3.0,2423.0,1674.0,749.0,0.644,4258.0,80.0,0.538,0.691,0.00019143,0.99981,2423.0,95
714098883.0,Existing Customer,45.0,F,1.0,Graduate,Single,$40K - $60K,Blue,36.0,5.0,2.0,2.0,1936.0,1613.0,323.0,0.841,4773.0,80.0,0.818,0.833,0.00010684,0.99989,1936.0,76
779327733.0,Existing Customer,43.0,M,1.0,Graduate,Divorced,$60K - $80K,Blue,25.0,4.0,3.0,3.0,1783.0,1014.0,769.0,0.956,3861.0,81.0,0.558,0.569,0.00028395,0.99972,1783.0,97
716364408.0,Existing Customer,59.0,F,0.0,Unknown,Married,Less than $40K,Blue,36.0,4.0,1.0,2.0,1438.3,0.0,1438.3,0.622,4155.0,62.0,0.632,0.0,5.1951e-05,0.99995,1438.3,14
710461083.0,Existing Customer,56.0,F,2.0,Graduate,Single,Less than $40K,Blue,46.0,4.0,1.0,3.0,1438.3,0.0,1438.3,0.622,4333.0,84.0,0.826,0.0,9.2637e-05,0.99991,1438.3,82
709306983.0,Existing Customer,44.0,F,2.0,Post-Graduate,Married,Less than $40K,Silver,36.0,6.0,3.0,2.0,10580.0,1023.0,9557.0,0.907,4721.0,81.0,0.8,0.097,0.00019124,0.99981,10580.0,89
769035933.0,Existing Customer,54.0,F,2.0,Unknown,Single,Less than $40K,Blue,48.0,5.0,3.0,2.0,4597.0,1316.0,3281.0,0.646,3507.0,68.0,0.511,0.286,0.00019771,0.9998,4597.0,68
813182658.0,Existing Customer,49.0,F,4.0,High School,Married,Less than $40K,Blue,44.0,4.0,2.0,3.0,1656.0,929.0,727.0,0.898,4408.0,79.0,0.681,0.561,0.00019517,0.9998,1656.0,80
781110408.0,Existing Customer,39.0,F,0.0,High School,Single,Less than $40K,Blue,23.0,5.0,3.0,2.0,3279.0,0.0,3279.0,0.765,5048.0,75.0,0.923,0.0,0.00015005,0.99985,3279.0,19
818007783.0,Existing Customer,49.0,F,3.0,College,Married,$40K - $60K,Blue,44.0,6.0,2.0,3.0,2578.0,1590.0,988.0,0.657,4683.0,89.0,0.618,0.617,0.00019313,0.99981,2578.0,19
708862233.0,Existing Customer,44.0,F,4.0,Graduate,Married,$40K - $60K,Blue,30.0,3.0,3.0,3.0,4068.0,0.0,4068.0,1.121,5161.0,83.0,0.766,0.0,0.00031726,0.99968,4068.0,28
714006333.0,Attrited Customer,42.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,3.0,2128.0,528.0,1600.0,0.525,2289.0,41.0,0.414,0.248,0.99504,0.00495524,2128.0,53
770596458.0,Attrited Customer,45.0,F,2.0,Doctorate,Married,Less than $40K,Blue,31.0,4.0,3.0,4.0,2704.0,2262.0,442.0,0.87,2362.0,39.0,0.444,0.837,0.99866,0.00133669,2704.0,19
789392883.0,Existing Customer,38.0,F,3.0,Post-Graduate,Unknown,Less than $40K,Blue,29.0,4.0,1.0,0.0,1878.0,1247.0,631.0,0.67,4650.0,71.0,0.614,0.664,2.4806e-05,0.99998,1878.0,64
803805483.0,Existing Customer,46.0,F,3.0,College,Married,Unknown,Blue,40.0,3.0,3.0,3.0,10600.0,0.0,10600.0,0.777,4697.0,67.0,0.523,0.0,0.00030519,0.99969,10600.0,51
709534083.0,Attrited Customer,58.0,F,0.0,Uneducated,Divorced,Less than $40K,Blue,36.0,3.0,2.0,6.0,9909.0,0.0,9909.0,0.466,1844.0,41.0,0.64,0.0,0.99886,0.0011409,9909.0,83
710579583.0,Existing Customer,57.0,F,1.0,Graduate,Married,Less than $40K,Blue,50.0,3.0,2.0,3.0,1665.0,983.0,682.0,0.889,4420.0,86.0,0.72,0.59,0.00017969,0.99982,1665.0,22
708949908.0,Attrited Customer,50.0,M,1.0,Graduate,Divorced,$120K +,Blue,42.0,1.0,3.0,2.0,1656.0,0.0,1656.0,0.626,2073.0,44.0,0.833,0.0,0.99411,0.00589,1656.0,64
711907083.0,Existing Customer,53.0,M,1.0,High School,Unknown,$80K - $120K,Blue,36.0,3.0,3.0,4.0,14111.0,1034.0,13077.0,0.505,2950.0,64.0,0.684,0.073,0.00047086,0.99953,14111.0,33
718696458.0,Existing Customer,52.0,F,1.0,Graduate,Married,Less than $40K,Blue,42.0,4.0,2.0,3.0,2012.0,1230.0,782.0,0.668,3822.0,68.0,0.659,0.611,0.00017969,0.99982,2012.0,17
710611683.0,Existing Customer,43.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,31.0,6.0,1.0,1.0,2837.0,1807.0,1030.0,0.609,4279.0,83.0,0.627,0.637,3.9082e-05,0.99996,2837.0,17
721511883.0,Existing Customer,40.0,F,3.0,Graduate,Single,Less than $40K,Blue,28.0,6.0,2.0,2.0,1709.0,0.0,1709.0,0.685,4981.0,79.0,0.975,0.0,0.00011811,0.99988,1709.0,47
779116158.0,Existing Customer,49.0,F,1.0,Unknown,Married,Less than $40K,Blue,31.0,5.0,2.0,1.0,5714.0,868.0,4846.0,0.636,4331.0,85.0,0.7,0.152,7.0819e-05,0.99993,5714.0,41
720193533.0,Existing Customer,41.0,M,3.0,Unknown,Married,$60K - $80K,Blue,32.0,4.0,1.0,3.0,5071.0,1043.0,4028.0,0.667,3358.0,62.0,0.722,0.206,0.00010566,0.99989,5071.0,28
753094533.0,Existing Customer,51.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,44.0,3.0,3.0,3.0,24028.0,0.0,24028.0,0.496,3531.0,73.0,0.738,0.0,0.00032275,0.99968,24028.0,95
719545983.0,Existing Customer,31.0,F,2.0,Post-Graduate,Unknown,Unknown,Blue,13.0,5.0,3.0,3.0,13882.0,0.0,13882.0,0.87,4798.0,82.0,0.822,0.0,0.00035594,0.99964,13882.0,40
716494383.0,Existing Customer,49.0,F,3.0,Graduate,Unknown,$40K - $60K,Blue,41.0,3.0,2.0,2.0,3585.0,931.0,2654.0,0.62,4399.0,78.0,0.733,0.26,0.00011811,0.99988,3585.0,78
769892058.0,Existing Customer,40.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,34.0,4.0,2.0,2.0,9124.0,2126.0,6998.0,0.449,4564.0,65.0,0.548,0.233,0.00012144,0.99988,9124.0,76
709098108.0,Existing Customer,45.0,F,4.0,Graduate,Married,Unknown,Blue,35.0,4.0,2.0,2.0,2705.0,0.0,2705.0,0.736,4749.0,80.0,0.778,0.0,0.00011937,0.99988,2705.0,8
715705683.0,Existing Customer,56.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,3.0,2.0,1936.0,1101.0,835.0,0.984,4578.0,70.0,0.892,0.569,0.00016883,0.99983,1936.0,52
715724808.0,Existing Customer,49.0,M,3.0,High School,Married,$80K - $120K,Blue,41.0,5.0,2.0,3.0,8051.0,2138.0,5913.0,0.716,4370.0,83.0,0.886,0.266,0.00019311,0.99981,8051.0,47
717123858.0,Existing Customer,36.0,F,1.0,Graduate,Married,$40K - $60K,Blue,36.0,5.0,1.0,3.0,3635.0,1617.0,2018.0,0.828,4045.0,62.0,1.067,0.445,8.6952e-05,0.99991,3635.0,52
716236683.0,Existing Customer,46.0,F,1.0,High School,Married,Less than $40K,Blue,37.0,4.0,2.0,2.0,2532.0,1487.0,1045.0,0.581,4143.0,71.0,1.029,0.587,0.00010386,0.9999,2532.0,45
771224358.0,Existing Customer,54.0,F,4.0,Unknown,Married,Less than $40K,Blue,41.0,3.0,1.0,3.0,2028.0,0.0,2028.0,0.823,4030.0,78.0,0.733,0.0,0.00010679,0.99989,2028.0,96
779310033.0,Attrited Customer,42.0,F,4.0,Doctorate,Married,Less than $40K,Blue,24.0,3.0,2.0,3.0,4304.0,0.0,4304.0,0.183,1788.0,36.0,0.091,0.0,0.99657,0.00342939,4304.0,57
710595783.0,Existing Customer,46.0,F,3.0,Graduate,Unknown,Unknown,Blue,39.0,4.0,1.0,2.0,6644.0,2082.0,4562.0,0.915,4659.0,76.0,0.854,0.313,5.7151e-05,0.99994,6644.0,99
711409833.0,Existing Customer,45.0,F,5.0,Uneducated,Married,Less than $40K,Blue,33.0,3.0,1.0,3.0,1830.0,650.0,1180.0,0.724,4838.0,71.0,0.972,0.355,9.8335e-05,0.9999,1830.0,63
721174008.0,Existing Customer,37.0,M,2.0,Uneducated,Married,$120K +,Blue,23.0,4.0,3.0,3.0,7607.0,2170.0,5437.0,0.377,4495.0,77.0,0.674,0.285,0.00031104,0.99969,7607.0,66
714192933.0,Attrited Customer,55.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,3.0,5.0,2060.0,0.0,2060.0,0.251,1976.0,44.0,0.257,0.0,0.99892,0.0010775,2060.0,28
709632483.0,Existing Customer,49.0,F,2.0,High School,Single,Less than $40K,Blue,40.0,3.0,2.0,2.0,1438.3,906.0,532.3,0.541,4457.0,84.0,0.714,0.63,0.00011065,0.99989,1438.3,54
718431258.0,Existing Customer,41.0,M,4.0,High School,Single,$60K - $80K,Blue,28.0,4.0,3.0,3.0,3126.0,1503.0,1623.0,0.892,3662.0,74.0,0.644,0.481,0.00030842,0.99969,3126.0,49
817029108.0,Existing Customer,47.0,F,4.0,Post-Graduate,Single,$40K - $60K,Blue,27.0,4.0,6.0,3.0,6885.0,1611.0,5274.0,0.955,3804.0,67.0,0.861,0.234,0.00029469,0.99971,6885.0,25
796931508.0,Attrited Customer,42.0,M,4.0,High School,Unknown,$60K - $80K,Blue,36.0,4.0,3.0,4.0,1871.0,0.0,1871.0,0.73,2593.0,48.0,0.548,0.0,0.9981,0.00189625,1871.0,85
769577358.0,Existing Customer,31.0,F,0.0,Graduate,Single,Less than $40K,Blue,17.0,4.0,2.0,3.0,2787.0,1761.0,1026.0,0.67,4358.0,89.0,0.648,0.632,0.00016428,0.99984,2787.0,71
815589558.0,Existing Customer,50.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,45.0,6.0,3.0,2.0,1867.0,1478.0,389.0,0.727,4097.0,70.0,0.707,0.792,0.00021165,0.99979,1867.0,0
714287583.0,Attrited Customer,41.0,F,3.0,Unknown,Married,Less than $40K,Blue,32.0,3.0,2.0,3.0,1438.3,0.0,1438.3,0.372,1852.0,38.0,0.31,0.0,0.99544,0.00455805,1438.3,58
718975083.0,Attrited Customer,47.0,F,4.0,Graduate,Single,Less than $40K,Blue,40.0,6.0,4.0,3.0,2473.0,0.0,2473.0,0.547,2133.0,44.0,0.419,0.0,0.9974,0.00260048,2473.0,71
715315008.0,Existing Customer,40.0,M,4.0,Post-Graduate,Single,$40K - $60K,Blue,30.0,6.0,3.0,2.0,4640.0,1555.0,3085.0,0.78,3870.0,70.0,0.707,0.335,0.00022196,0.99978,4640.0,27
779252283.0,Existing Customer,47.0,F,4.0,High School,Married,Less than $40K,Blue,29.0,6.0,3.0,0.0,2712.0,2411.0,301.0,0.844,5201.0,82.0,0.907,0.889,6.765e-05,0.99993,2712.0,55
714031083.0,Attrited Customer,46.0,F,3.0,Graduate,Unknown,Unknown,Blue,30.0,3.0,2.0,1.0,8869.0,0.0,8869.0,0.413,1935.0,40.0,0.429,0.0,0.98616,0.01384,8869.0,3
772442883.0,Attrited Customer,51.0,F,4.0,Graduate,Married,Unknown,Blue,41.0,2.0,3.0,5.0,3853.0,696.0,3157.0,0.882,2443.0,38.0,0.583,0.181,0.99893,0.00106612,3853.0,87
714533058.0,Existing Customer,53.0,F,3.0,College,Married,Less than $40K,Blue,43.0,4.0,2.0,3.0,1438.3,721.0,717.3,0.601,4606.0,86.0,0.955,0.501,0.00019313,0.99981,1438.3,35
716570958.0,Attrited Customer,50.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,2.0,3.0,14409.0,511.0,13898.0,0.799,2351.0,39.0,0.3,0.035,0.99574,0.00425916,14409.0,73
710116833.0,Attrited Customer,59.0,F,1.0,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,3.0,1665.0,0.0,1665.0,1.01,2748.0,40.0,0.333,0.0,0.99639,0.00360858,1665.0,41
718586133.0,Existing Customer,43.0,F,3.0,Graduate,Married,Less than $40K,Blue,31.0,6.0,1.0,3.0,2639.0,0.0,2639.0,0.892,4892.0,85.0,0.771,0.0,9.6126e-05,0.9999,2639.0,53
773322558.0,Existing Customer,59.0,F,2.0,High School,Married,Less than $40K,Blue,48.0,6.0,1.0,1.0,2338.0,1566.0,772.0,0.533,3964.0,69.0,0.5,0.67,3.2288e-05,0.99997,2338.0,17
714554808.0,Existing Customer,51.0,F,1.0,Graduate,Married,Less than $40K,Blue,40.0,3.0,3.0,0.0,2774.0,1362.0,1412.0,0.866,4802.0,91.0,0.685,0.491,6.2282e-05,0.99994,2774.0,39
717903108.0,Existing Customer,57.0,F,1.0,College,Single,Unknown,Blue,46.0,6.0,1.0,1.0,4283.0,488.0,3795.0,0.865,4689.0,65.0,0.477,0.114,3.031e-05,0.99997,4283.0,69
815908908.0,Attrited Customer,47.0,F,4.0,Uneducated,Single,Unknown,Blue,42.0,3.0,4.0,3.0,6263.0,2517.0,3746.0,0.857,2613.0,50.0,0.724,0.402,0.99747,0.00252933,6263.0,4
771464808.0,Existing Customer,35.0,F,2.0,Graduate,Single,Less than $40K,Blue,23.0,6.0,3.0,3.0,2317.0,1301.0,1016.0,0.925,4161.0,71.0,1.219,0.562,0.00030251,0.9997,2317.0,79
708234558.0,Existing Customer,55.0,F,2.0,College,Divorced,Less than $40K,Blue,43.0,5.0,2.0,1.0,2239.0,1340.0,899.0,0.658,4540.0,73.0,0.587,0.598,6.6734e-05,0.99993,2239.0,83
715737258.0,Existing Customer,41.0,F,1.0,College,Married,Less than $40K,Blue,32.0,6.0,3.0,3.0,2225.0,0.0,2225.0,1.06,4917.0,84.0,0.75,0.0,0.00027607,0.99972,2225.0,16
710188308.0,Existing Customer,51.0,F,3.0,Graduate,Single,Less than $40K,Blue,41.0,6.0,2.0,3.0,1519.0,1148.0,371.0,0.767,4927.0,73.0,0.738,0.756,0.00019864,0.9998,1519.0,23
708670608.0,Existing Customer,48.0,F,5.0,Uneducated,Married,Unknown,Blue,36.0,4.0,2.0,3.0,5495.0,2200.0,3295.0,0.696,5125.0,85.0,0.771,0.4,0.00020321,0.9998,5495.0,16
714839808.0,Existing Customer,51.0,F,3.0,Graduate,Married,Less than $40K,Blue,35.0,6.0,1.0,1.0,2141.0,1176.0,965.0,0.746,4317.0,64.0,0.778,0.549,3.4465e-05,0.99997,2141.0,3
811140933.0,Existing Customer,43.0,F,2.0,High School,Married,Less than $40K,Blue,29.0,4.0,1.0,2.0,2616.0,1786.0,830.0,0.876,5219.0,63.0,0.75,0.683,5.3542e-05,0.99995,2616.0,46
788937933.0,Existing Customer,39.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,25.0,3.0,1.0,1.0,5494.0,1356.0,4138.0,0.463,3566.0,81.0,0.884,0.247,3.4465e-05,0.99997,5494.0,90
721527858.0,Attrited Customer,52.0,F,3.0,High School,Married,Less than $40K,Blue,40.0,3.0,5.0,1.0,2003.0,1735.0,268.0,0.855,2343.0,42.0,0.355,0.866,0.99189,0.00811,2003.0,62
718265658.0,Existing Customer,47.0,F,4.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,1.0,2.0,2092.0,1499.0,593.0,0.811,4130.0,80.0,1.162,0.717,5.9391e-05,0.99994,2092.0,86
714312708.0,Existing Customer,44.0,M,0.0,High School,Single,$60K - $80K,Blue,36.0,6.0,3.0,2.0,6606.0,2517.0,4089.0,0.825,4493.0,68.0,0.659,0.381,0.00015005,0.99985,6606.0,63
715821183.0,Existing Customer,42.0,F,4.0,College,Married,Unknown,Blue,23.0,3.0,3.0,2.0,7102.0,0.0,7102.0,0.599,4083.0,68.0,0.744,0.0,0.0001834,0.99982,7102.0,39
709487058.0,Existing Customer,51.0,F,2.0,Unknown,Married,Less than $40K,Silver,36.0,6.0,2.0,3.0,13812.0,1132.0,12680.0,0.699,3723.0,56.0,0.867,0.082,0.00019013,0.99981,13812.0,59
712675158.0,Existing Customer,56.0,M,1.0,Graduate,Single,$60K - $80K,Blue,36.0,5.0,3.0,2.0,7075.0,1676.0,5399.0,1.268,4160.0,75.0,0.667,0.237,0.00016883,0.99983,7075.0,3
826473858.0,Existing Customer,44.0,M,1.0,College,Single,$40K - $60K,Blue,40.0,6.0,1.0,2.0,4274.0,1680.0,2594.0,0.78,4820.0,60.0,0.765,0.393,5.0261e-05,0.99995,4274.0,52
817382958.0,Existing Customer,47.0,F,3.0,High School,Single,Less than $40K,Blue,31.0,5.0,1.0,3.0,2317.0,0.0,2317.0,0.57,4894.0,89.0,0.854,0.0,9.3448e-05,0.99991,2317.0,24
712927383.0,Attrited Customer,51.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,1438.3,642.0,796.3,0.405,1939.0,49.0,0.4,0.446,0.9968,0.00320374,1438.3,20
712894308.0,Existing Customer,47.0,M,4.0,High School,Married,$80K - $120K,Blue,37.0,5.0,3.0,3.0,2888.0,0.0,2888.0,0.717,4345.0,75.0,0.786,0.0,0.00030842,0.99969,2888.0,36
712349808.0,Existing Customer,44.0,F,4.0,College,Single,Unknown,Blue,34.0,4.0,1.0,2.0,12310.0,670.0,11640.0,0.801,4176.0,76.0,0.767,0.054,5.6158e-05,0.99994,12310.0,45
778780008.0,Existing Customer,48.0,M,4.0,Unknown,Married,$60K - $80K,Blue,36.0,4.0,3.0,3.0,1622.0,1249.0,373.0,0.585,4164.0,66.0,0.61,0.77,0.00034872,0.99965,1622.0,1
711430908.0,Attrited Customer,45.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,3.0,2.0,1.0,1438.3,0.0,1438.3,0.685,2153.0,35.0,0.346,0.0,0.9863,0.0137,1438.3,59
779670783.0,Existing Customer,40.0,M,3.0,Unknown,Single,$80K - $120K,Blue,23.0,6.0,2.0,2.0,12559.0,0.0,12559.0,0.715,4700.0,71.0,0.511,0.0,0.00012982,0.99987,12559.0,56
